Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14461231,06.06.2025 05:15:00,1686428,898,1
14461231,06.06.2025 05:30:00,1686454,898,1
14461231,06.06.2025 05:45:00,1686479,898,1
14461231,06.06.2025 06:00:00,1686505,898,1
14461231,06.06.2025 06:15:00,1686530,898,1
14461231,06.06.2025 06:30:00,1686707,898,1
14461231,06.06.2025 06:45:00,1686732,898,1
14461231,06.06.2025 07:00:00,1686758,898,1
14461231,06.06.2025 07:15:00,1686783,898,1
14461231,06.06.2025 07:30:00,1686808,898,1
14461231,06.06.2025 07:45:00,1686833,898,1
14461231,06.06.2025 08:00:00,1686858,898,1
14461231,06.06.2025 08:15:00,1686883,898,1
14461231,06.06.2025 08:30:00,1686908,898,1
14461231,06.06.2025 08:45:00,1686937,898,1
14461231,06.06.2025 09:00:00,1686966,898,1
14461231,06.06.2025 09:15:00,1686997,898,1
14461231,06.06.2025 09:30:00,1687026,898,1
14461231,06.06.2025 09:45:00,1687056,898,1
14461231,06.06.2025 10:00:00,1687232,898,1
14461231,06.06.2025 10:15:00,1687263,898,1
14461231,06.06.2025 10:30:00,1687313,898,1
14461231,06.06.2025 10:45:00,1687513,898,1
14461231,06.06.2025 11:00:00,1687559,898,1
14461231,06.06.2025 11:15:00,1687590,898,1
14461231,06.06.2025 11:30:00,1687619,898,1
14461231,06.06.2025 11:45:00,1687645,898,1
14461231,06.06.2025 12:00:00,1687671,898,1
14463022,06.06.2025 08:15:00,1914660,908,1
14463022,06.06.2025 08:30:00,1914688,908,1
14463022,06.06.2025 08:45:00,1914716,908,1
14463022,06.06.2025 09:00:00,1914745,908,1
14463022,06.06.2025 09:15:00,1914773,908,1
14463022,06.06.2025 09:30:00,1914801,908,1
14463022,06.06.2025 09:45:00,1914830,908,1
14463022,06.06.2025 10:00:00,1914893,908,1
14463022,06.06.2025 10:15:00,1914931,908,1
14463022,06.06.2025 10:30:00,1914964,908,1
14463022,06.06.2025 10:45:00,1914994,908,1
14463022,06.06.2025 11:00:00,1915135,908,1
14463022,06.06.2025 11:15:00,1915173,908,1
14463022,06.06.2025 11:30:00,1915203,908,1
14463022,06.06.2025 11:45:00,1915234,908,1
14463022,06.06.2025 12:00:00,1915264,908,1
14460521,06.06.2025 00:00:00,98493,870,1
14460649,06.06.2025 00:00:00,201682,1103,1
14461097,06.06.2025 00:15:00,2446787,898,1
14461097,06.06.2025 00:30:00,2446799,898,1
14461097,06.06.2025 00:45:00,2446812,898,1
14461097,06.06.2025 01:00:00,2446833,898,1
14461097,06.06.2025 01:15:00,2446854,898,1
14461097,06.06.2025 01:30:00,2446876,898,1
14461097,06.06.2025 01:45:00,2446950,898,1
